,D_dt_mean,D_dt_mu,D_dt_sigma,D_dt_std,H0_mean,H0_std,id,inference_time,measured_td_wrt0,n_eff,n_img,z_lens,z_src
51,2277.94422369422,7.7307073158396085,0.02538223149519924,57.61889421666144,71.10884228134563,1.8116957435740153,51.0,1.8377177079518636,"[-26.864616132953184, -11.70223650867464, -9.29052363200044]",203.47025492836661,4.0,0.42667493572006376,2.3759679955786868
52,1811.0998574687012,7.501323040084391,0.027063348183085027,49.092973224260476,71.90442575183238,1.9433653687389054,52.0,1.79750497341156,[21.69277206085742],308.17333514012967,2.0,0.3669154304562148,2.94645336915701
53,3661.6859730304504,8.20540495368132,0.023415874158089864,85.69101253586508,71.90196283021021,1.6849754099799037,53.0,1.8314466238021851,[-54.40512995562057],110.5937626655494,2.0,0.5881799319422889,1.967135811315408
54,6155.501797394822,8.724783393671501,0.025199618982314285,155.62647674209757,72.28797525022736,1.8160921382204434,54.0,1.8118489344914754,[85.1839997928184],74.12011354910092,2.0,0.6615024769859377,1.234753706578292
55,4310.147550162438,8.368361219329554,0.027029453839344696,116.95599283708741,70.97076068941053,1.9113556972538783,55.0,1.8415852228800456,"[-71.94537178968679, -53.95566912364246, -53.85748422996267]",59.58748222901399,4.0,0.6095990965868829,1.6219915871153952
56,1736.8392879110143,7.459400576016689,0.029054877914245728,50.39758083941163,67.12799281833361,1.9535414537057258,56.0,1.8139803767204286,[-21.703525395262115],269.863093692075,2.0,0.3154595938961715,1.90381609808716
57,9561.2762814503,9.16513090032511,0.026245060333681947,252.2929823433391,67.63624645319112,1.766013399738022,57.0,1.8178893804550171,[105.522926261903],48.3431736411523,2.0,0.9724642985991654,1.867904383713925
58,3213.233478948197,8.0747327706879,0.02450884858285552,78.72951770638815,70.10680104758887,1.7190052974058925,58.0,1.8482792854309082,"[27.955597499642856, 27.534305140411117, 32.11676195986467]",124.22104456672334,4.0,0.5086528563812169,1.7182166275920043
59,2602.794880740135,7.864043613344814,0.02437862999740953,63.570044208885896,70.02687188432013,1.704504042106744,59.0,1.8299709995587667,"[5.207536452712503, 5.143808729375558, 33.74849726267061]",174.13741652263366,4.0,0.4135175529399726,1.3837340640765021
60,3802.1294018668286,8.242984351573707,0.025767572120050885,98.08110498664195,68.2025092738107,1.7554452473024995,60.0,1.8061549186706543,[81.55274493616248],73.48139947866456,2.0,0.5844230994567459,1.996450695978724
61,2104.3000021748167,7.651425817158839,0.02499870248062573,52.58202648321684,66.10514165506244,1.6538535768154432,61.0,1.8008849581082662,[24.883896377167023],233.1345086114901,2.0,0.3690627714071048,2.0711453589451683
62,1249.2481775757597,7.1289469933700005,0.05201036257499266,64.85120063776561,65.1711324075333,3.4004970023866314,62.0,1.8365475376447042,"[0.4588689081753512, -3.292193942591493, 4.3773758157477936]",1066.2198884091056,4.0,0.2192903529765199,1.2386726631230878
63,10483.505466085096,9.257394680999814,0.018090706259875966,189.8082433618109,73.66037473957563,1.331696532722907,63.0,1.8591482798258463,"[-137.8843103734585, -139.01651796753546, -93.69080895278053]",25.124176299263727,4.0,0.8953183031978688,1.4128528410576917
64,2558.9264750209295,7.847011731819579,0.025742613149713708,65.89468151273722,70.22631271134968,1.8076608940923131,64.0,1.83232262134552,"[-40.6115675153572, -41.74508555535047, -7.617354167882958]",108.02940324756788,4.0,0.4549658848167589,2.1584096947069087
65,3114.9438531318065,8.043653936225997,0.025001063526027587,77.8681483002934,69.30758726698623,1.73325145358884,65.0,1.8222252329190571,[-28.500261313992727],218.7873940178558,2.0,0.500785242230873,1.8107656575461448
